Date,Volume,Number of Unique Addresses,Total Transactions,Miner Revenue,Hash Rate,Difficulty,Manpool Count,Average Block Size,Google Trends,positive_news_count,neutral_news_count,negative_news_count,avg_news_sentiment_score,avg_stackex_sentiment_score,Fear & Greed Index,BTC_return,DASH_return,DOGE_return,ETH_return,LTC_return,XRP_return,Gold_return,Silver_return,Copper_return,Oil_return,DXY_return,10Y_Treasury_return,DJIA_return,SP500_return,NASDAQ_return,JP225_return,CSI300_return,SGD/USD_return,RUB/USD_return,JPY/USD_return,GBP/USD_return,EUR/USD_return,CNY/USD_return,CAD/USD_return,AUD/USD_return,is_difficulty_updated,Next_Day_BTC_Return
9/6/23,11015551640,682296,849267903,30334803.52,363203583.7,5.12343E+13,22016.14583,1.630917828,49,335,363,134,0.072800962,0,50,-0.001050308,-0.009378515,0.022408307,-0.00329126,0.008652675,0.025490596,-0.000712989,0.00288492,-0.001975486,-0.015710517,0.002128908,0.008346769,0.001276005,0.001148059,0.001557585,0.019717932,0.004323323,0.004506521,-0.005624389,0.007414661,0.009130747,0.007030625,0.002473695,0.000718055,0.008109813,0,-0.023758529
10/6/23,19872933189,682296,849267903,30334803.52,372934945.6,5.12343E+13,22016.14583,1.630917828,58,366,307,116,0.109142839,0,49,-0.023758529,-0.221949122,-0.109787201,-0.047733534,-0.133139692,-0.055246516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343998
11/6/23,10732609603,682296,849267903,30334803.52,372934945.6,5.12343E+13,22016.14583,1.630917828,57,378,314,88,0.120114103,-0.25,47,0.00343998,-0.02439789,-0.004413207,0.000588065,0.004488964,0.025623832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145211
12/6/23,11677889997,617352,850826536,30334803.52,372934945.6,5.12343E+13,22016.14583,1.630917828,55,356,304,150,0.067268642,0,47,-0.00145211,-0.000234923,-0.002078312,-0.006208795,-0.001941349,0.008633636,-0.003516411,-0.014342033,-0.010161011,-0.043465804,0.000675934,0.005340513,0.005595186,0.009321149,0.015293622,0.00523258,0.002014699,-0.000706103,-0.008689237,-0.00361061,0.001711055,-0.002946381,-0.002296922,0.001889387,0.004826744,0,0.000626523
13/6/23,14143474486,617352,850826536,24857915.76,372934945.6,5.12343E+13,22016.14583,1.798182599,53,380,429,114,0.107564139,0,45,0.000626523,0.018730137,0.004295547,-0.002003461,-0.001344597,-0.010718658,-0.005472343,-0.009547637,0.020797245,0.034266915,-0.002798427,0.019654683,0.004279679,0.00693249,0.008275223,0.018025789,0.005325884,1.48E-05,-0.013726949,-0.000557491,-0.005218985,0.001119901,-0.002380613,-0.00196051,0.00120089,0,-0.030636254
14/6/23,14265717766,617352,850826536,24857915.76,392582250,5.12343E+13,22016.14583,1.798182599,55,409,439,116,0.084827075,0.047435897,46,-0.030636254,-0.02291848,-0.021645108,-0.050900746,-0.055272746,-0.076652709,0.005502455,0.012123257,0.009794934,-0.016565854,-0.003193286,-0.011200829,-0.0068044,0.000819425,0.003916518,0.014651522,-0.000228388,0.000878537,-0.000838434,-0.005159671,0.007311833,0.002449134,-0.003057885,0.003628054,0.002397417,0,0.017979088
15/6/23,15837384409,617352,850826536,24857915.76,392582250,5.23504E+13,22016.14583,1.798182599,58,639,646,285,0.068458344,0.02,41,0.017979088,0.021181186,0.018480815,0.009088345,0.018631528,-0.000212369,0.001278576,-0.006363329,0.007889336,0.034422239,-0.008639932,-0.017913614,0.012617391,0.012178137,0.011473237,-0.000505444,0.0159095,0.00110459,-0.000587396,0.001401738,0.005081369,0.00497713,0.000544655,-0.00087877,0.004078714,1,0.029365686
16/6/23,16324646965,765014,852362214,24857915.76,392582250,5.23504E+13,22016.14583,1.798182599,56,529,603,131,0.084822407,0,47,0.029365686,0.033691496,0.009739362,0.030710562,0.02043154,-0.009112364,0.000306454,0.007743479,-0.003079708,0.016425885,0.001762636,0.010997888,-0.003166046,-0.00367162,-0.006765669,0.006587625,0.009642467,0.003127782,0.006213266,-0.002099664,0.009064865,0.00948995,0.005995101,0.00790389,0.0122703,0,0.006959003
17/6/23,11090276850,765014,852362214,24576941.29,392582250,5.23504E+13,22016.14583,1.713229114,49,594,591,81,0.129670221,-0.06,47,0.006959003,0.017621422,0.001851792,0.006137048,0.011351727,0.008506706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006580854
18/6/23,9565695129,765014,852362214,24576941.29,378488018.5,5.23504E+13,22016.14583,1.713229114,55,610,694,58,0.111716006,0,49,-0.006580854,-0.032097668,-0.000803655,-0.003836598,0.003456381,0.016221672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019547853
19/6/23,12826986222,765014,852362214,24576941.29,378488018.5,5.23504E+13,22016.14583,1.713229114,52,801,853,121,0.111940845,0,47,0.019547853,0.021519126,0.002798929,0.009928009,0.003158589,0.011940782,0,0,0,0,0,0,0,0,0,-0.00995833,-0.00818575,-0.000531923,-0.000250334,-0.01122177,0.00348982,-0.000349901,-0.000797431,0.0018114,-0.000624973,0,0.054987053
20/6/23,22211859147,746599,854204009,24576941.29,378488018.5,5.23504E+13,22016.14583,1.713229114,56,751,731,106,0.13215529,0,49,0.054987053,0.063580843,0.011292761,0.031341338,0.037287468,-0.001064052,-0.011693231,-0.036675503,-0.001544611,-0.017832249,0.002346019,-0.010612884,-0.007150329,-0.004735108,-0.001627536,0.000554032,-0.00169686,-0.002639634,-0.004173274,-0.000283728,-0.002776223,-0.001628569,-0.004859661,-0.000871067,-0.00358057,0,0.060005624
21/6/23,33346760979,746599,854204009,23415578.9,378488018.5,5.23504E+13,22016.14583,1.608081893,79,454,541,69,0.111578289,-0.15,59,0.060005624,0.021662784,0.042176221,0.055178898,0.060252903,0.015876371,-0.001136632,-0.018065822,0.008379535,0.028794309,-0.004583589,-0.001609022,-0.003005578,-0.005245282,-0.012079193,0.005577615,-0.015341935,-0.001779161,-0.010644539,0.003973322,-0.002297816,-0.000359748,-0.002842679,-0.001217916,-0.009131007,0,-0.003830369
22/6/23,20653160491,746599,854204009,23415578.9,368419038.6,5.23504E+13,22016.14583,1.608081893,73,640,678,168,0.11128607,0,65,-0.003830369,-0.016411864,-0.000928482,-0.009552692,0.010833848,-0.011424099,-0.010655407,-0.014841457,-0.005753014,-0.041637897,0.0031351,0.020413638,-0.000141631,0.003710799,0.009510313,-0.009240817,0,0.002529112,0.013215859,-0.002402827,0.000524075,0.006617908,0.000337498,0.004909345,0.001455334,0,0.026182807
23/6/23,24115570085,746599,854204009,23415578.9,368419038.6,5.23504E+13,22016.14583,1.608081893,72,421,472,111,0.096030578,0,65,0.026182807,0.05356883,0.038557029,0.01063517,0.059709809,0.003214298,0.003346068,-0.004813768,-0.021216403,-0.005035225,0.004980976,-0.015793615,-0.006459573,-0.007658809,-0.010130934,-0.014530035,0,-0.003703044,0.032859532,-0.009351091,-0.001950353,-0.003069326,-1.44E-05,0.001147639,-0.005589304,0,-0.0047816
24/6/23,12147822496,683837,855781779,23415578.9,368419038.6,5.23504E+13,22016.14583,1.608081893,64,528,557,53,0.124210808,0,62,-0.0047816,0.011715376,-0.021004988,-0.0088767,-0.016066659,-0.01863397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002240148
25/6/23,12703464114,683837,855781779,30195817.85,368419038.6,5.23504E+13,22016.14583,1.868063876,60,551,628,68,0.107771612,0,64,-0.002240148,0.008499321,0.000329538,0.013030722,-0.016367182,0.006082313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686119
26/6/23,16493186997,683837,855781779,30195817.85,356894326,5.23504E+13,22016.14583,1.868063876,63,606,721,109,0.113916295,-0.25,55,-0.00686119,0.019000508,-0.030180862,-0.02161174,-0.011322164,-0.022324099,0.002396944,0.021363365,-0.005123494,0.003036424,-0.002040808,-0.005349019,-0.000377104,-0.004486838,-0.011616753,-0.002523631,-0.01406202,-0.005155658,-0.031814134,-0.003575515,-0.00137521,-0.004765989,0,-0.001427646,-0.011859719,0,0.013776598
27/6/23,16428827944,683837,855781779,30195817.85,356894326,5.23504E+13,22016.14583,1.868063876,60,492,642,84,0.103900985,-0.25,59,0.013776598,0.000113076,0.012293595,0.01627943,0.008279192,0.009404732,-0.005042341,0.005875855,-0.001320448,-0.02407389,-0.001947653,0.013175527,0.006288867,0.011455855,0.016488698,-0.004907838,0.009380591,-0.001286808,-0.0090301,0.000574135,-0.001385746,0.000349328,-0.008018377,0.001117683,-0.000901127,0,-0.01961401
28/6/23,14571500779,627350,857363958,30195817.85,356894326,5.23504E+13,22016.14583,1.868063876,61,377,405,84,0.105600577,-0.233333333,62,-0.01961401,-0.062009355,-0.044900481,-0.032667655,-0.056104806,-0.038479639,-0.000888167,-0.003095128,-0.016131193,0.027474161,0.004098017,-0.015392742,-0.002183473,-0.000354077,0.002661623,0.020150333,-0.001205274,0.002801602,-0.011306109,-0.00301248,0.002574739,0.004283955,0.002467653,-0.003613621,0.001033785,0,0.011935868
29/6/23,13180860821,627350,857363958,28907158.3,356894326,5.23504E+13,22016.14583,1.676636459,58,366,450,49,0.115671329,0,54,0.011935868,0.011298943,0.012858983,0.013269413,0.020644088,0.020420352,-0.001621136,-0.012113015,-0.011557582,0.004312867,0.004178336,0.03881403,0.007968701,0.004473545,-3.09E-05,0.001209627,-0.004935198,-0.002203978,-0.005973716,-0.003453237,-0.008015881,-0.003776505,-0.003407229,-0.004083367,-0.01209028,0,0.001047792
30/6/23,26387306197,627350,857363958,28907158.3,356541797.4,5.23504E+13,22016.14583,1.676636459,65,432,602,119,0.093167216,0,56,0.001047792,0.101115533,0.048448928,0.04371044,0.27589758,-0.001442962,0.00623299,0.00969412,0.017267145,0.01116517,-0.00416095,-0.009081496,0.008357545,0.012269005,0.014464356,-0.001357085,0.005392188,-0.002617341,-0.011246566,-0.002743286,-0.002206835,-0.004379874,-0.001158942,0.000136494,0.002892153,0,0.00370198
1/7/23,9086606733,627350,857363958,28907158.3,356541797.4,5.06462E+13,22016.14583,1.676636459,59,426,366,53,0.130926864,0,59,0.00370198,0.009217516,0.030069738,-0.00446053,-0.008654591,-0.001086381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001003312
2/7/23,10533418042,534333,858904884,28907158.3,356541797.4,5.06462E+13,22016.14583,1.676636459,56,352,439,55,0.109673759,0.015151515,63,0.001003312,0.004729656,-0.006425436,0.006688488,0.055843841,0.023168891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017493679
3/7/23,15271884873,534333,858904884,27990140.91,356541797.4,5.06462E+13,22016.14583,1.780203022,64,329,374,92,0.086959874,0,62,0.017493679,-0.01648041,0.004629692,0.009265227,-0.05539368,0.010431579,0.000312308,0.003770296,0.010157741,-0.012032821,0.000777322,0.010212106,0.000315837,0.001170678,0.002092383,0.017002272,0.013124563,0.002721854,-0.0123296,0.002606052,0.006231648,0.003631753,0.00129807,0,0.005832582,0,-0.012159843
4/7/23,12810828427,534333,858904884,27990140.91,360073549.9,5.06462E+13,22016.14583,1.780203022,60,562,604,106,0.114295362,0,64,-0.012159843,-0.034288339,0.008602403,-0.009591756,-0.020896379,-0.003482852,0,0,0,0,0,0,0,0,0,-0.00980077,0.001574977,0.001324097,-0.017406593,-0.001299639,-2.52E-05,0.000513408,0.000354877,0.00015105,0.002369967,0,-0.008558697
5/7/23,12481622280,534333,858904884,27990140.91,360073549.9,5.06462E+13,22016.14583,1.780203022,59,392,524,93,0.084025669,-0.25,61,-0.008558697,-0.03414642,-0.027675796,-0.01344887,-0.019262527,-0.019617014,-0.001092769,0.013146427,-0.006747832,0.0286574,0.003689725,0.022550516,-0.003772048,-0.001968319,-0.001818018,-0.002507899,-0.007747576,0.001149455,-0.005547106,0.00130133,0.001945965,-0.002579469,0.003648869,0.00185207,0.002786893,0,-0.019821224
6/7/23,21129219509,709055,860413870,27990140.91,360073549.9,5.06462E+13,22016.14583,1.780203022,63,673,609,100,0.129686541,0,56,-0.019821224,-0.040443724,-0.029940477,-0.032425378,-0.068424294,-0.03038644,-0.005678279,-0.022028696,-0.008924992,0.000139325,-0.001934841,0.02433459,-0.01068514,-0.007922511,-0.008165111,-0.016967659,-0.006733526,-0.003000532,-0.013675214,-0.000577617,-0.00102928,-0.002606351,-0.00453729,-0.004695668,-0.005349112,0,0.014474668
7/7/23,13384770155,709055,860413870,34013005.2,360073549.9,5.06462E+13,22016.14583,1.799449011,58,437,500,123,0.092696132,0,55,0.014474668,0.008160014,0.006136023,0.011882306,0.026918818,0.010837956,0.009168544,0.017896421,0.01263439,0.028690773,-0.008723482,0.002227246,-0.005523889,-0.002865101,-0.001339298,-0.011735251,-0.004438457,0.000170506,0,0.003756683,0.003007586,0.003137268,-0.000391304,-0.005948095,-0.004281272,0,-0.00163879
8/7/23,7509378699,709055,860413870,34013005.2,378364811.3,5.06462E+13,22016.14583,1.799449011,51,540,534,89,0.123531126,0.1,58,-0.00163879,-0.007805379,0.005135636,-0.002706608,-0.003742767,0.004008418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004004505
9/7/23,7903327692,709055,860413870,34013005.2,378364811.3,5.06462E+13,22016.14583,1.799449011,52,335,336,74,0.124160403,0.099206349,55,-0.004004505,-0.007096295,-0.004957346,-0.001356061,-0.027537519,-0.004449223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008061862
10/7/23,14828209155,679425,862529837,34013005.2,378364811.3,5.06462E+13,22016.14583,1.799449011,58,344,373,80,0.098413927,-0.015625,56,0.008061862,0.005061759,-0.00293424,0.009418432,0.01630388,0.019451493,-0.000622963,0.002554998,0.001194625,-0.011779079,-0.002933367,-0.010864234,0.006210769,0.002405026,0.00181255,-0.006134583,0.004869202,0.005341603,-9.12E-05,0.012235497,0.007549391,0.007261281,0.00525568,0.006581119,0.009048941,0,0.006788889
11/7/23,12151839152,679425,862529837,26664260.81,378364811.3,5.06462E+13,22016.14583,1.714983807,59,439,504,102,0.090064976,0,57,0.006788889,-0.003271484,0.000674448,-0.00118068,0.000569535,-0.004071877,0.003272753,-0.002807595,-0.00477267,0.025208988,-0.002353612,-0.00649027,0.009339492,0.006742211,0.005496316,0.000429946,0.006544501,0.001071257,0.007845284,0.006399317,0.002006395,0.003301816,-0.002668186,0.000301411,-0.001402432,0,-0.00748849
12/7/23,14805659717,679425,862529837,26664260.81,397426916.9,5.06462E+13,22016.14583,1.714983807,60,470,491,150,0.086080738,-0.183333333,64,-0.00748849,-0.001336902,-0.003308453,-0.003312661,-0.005230651,-0.009698994,0.012892819,0.044745691,0.023578,0.01229451,-0.011894296,-0.029899487,0.00251034,0.007411233,0.011500851,-0.008062479,-0.006731953,0.003014057,0.000543085,0.008478169,0.005445906,0.000737783,0.002971779,0.003500356,0.002215901,0,0.035680935
13/7/23,23686079548,679425,862529837,26664260.81,397426916.9,5.39112E+13,22016.14583,1.714983807,63,348,372,117,0.078134528,0,57,0.035680935,0.076271087,0.083539439,0.071789283,0.058651296,0.730750046,0.001533586,0.026908254,0.022774621,0.015049497,-0.007461202,-0.025900063,0.001389069,0.008470154,0.015777784,0.014882339,0.014306466,0.008169256,0,0.013030685,0.004756946,0.011847584,0.006127804,0.003406134,0.014788312,1,-0.036280935
14/7/23,20917902660,760021,864323567,26664260.81,397426916.9,5.39112E+13,22016.14583,1.714983807,69,534,617,134,0.10413463,-0.166666667,60,-0.036280935,-0.048525344,-0.028053882,-0.033473234,-0.066405066,-0.117993823,0.000459384,0.009932182,-0.001908683,-0.019118237,0.001403298,0.015421454,0.003311242,-0.001024407,-0.001759026,-0.000865851,0.000174378,0.005263333,0.004070925,0.001659751,0.010174434,0.007081488,0.002135252,0.005361446,0.014107605,0,-0.001261345
15/7/23,8011667756,760021,864323567,27066441.92,397426916.9,5.39112E+13,22016.14583,1.683448058,57,589,687,84,0.123705,-0.21875,56,-0.001261345,-0.00766199,0.049584875,-0.004063477,-0.00427552,-0.00817342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001540604
16/7/23,8516564470,760021,864323567,27066441.92,371046162.9,5.39112E+13,22016.14583,1.683448058,55,272,357,45,0.101180712,0,57,-0.001540604,-0.036314749,-0.032991823,-0.004030444,-0.019488041,0.047079779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003413127
17/7/23,13240156074,760021,864323567,27066441.92,371046162.9,5.39112E+13,22016.14583,1.683448058,58,281,288,87,0.0920125,0,54,-0.003413127,0.00949628,0.005046396,-0.006256631,-0.006585542,-0.01024961,-0.003928347,-0.006796197,-0.022947454,-0.016838991,-0.000700704,-0.00576069,0.002211604,0.003855382,0.009299475,0,-0.008188499,0.000817305,-0.001261375,-0.004280585,-0.002919596,0.000382235,0.001358501,-0.00850608,-0.007378836,0,-0.009597533
18/7/23,13138897269,775244,866253233,27066441.92,371046162.9,5.39112E+13,22016.14583,1.683448058,58,450,512,86,0.095083302,-0.053846154,56,-0.009597533,-0.028684224,-0.018911395,-0.007348052,-0.008562144,0.054565376,0.012702278,0.009660271,-0.004175374,0.021577862,0.001001664,-0.002106899,0.010599231,0.007117275,0.007630034,0.003168474,-0.003163963,-0.00036339,-0.003969328,-0.000416031,-0.001411743,0.000876399,-0.004227062,0.001780084,-0.003991056,0,0.00192123
19/7/23,12128602812,775244,866253233,28328021.5,371046162.9,5.39112E+13,22016.14583,1.738754101,58,417,420,80,0.115554744,0,50,0.00192123,0.001853606,0.022979544,-0.004527462,0.007197309,0.052792707,0.000151755,0.005381926,-0.004323898,-0.005280548,0.003402005,-0.01240431,0.003126616,0.00235791,0.000305141,0.012375884,-0.001056567,-0.000664916,-0.004347432,-0.002081021,-0.002802233,-0.000775077,-0.001211834,0.002681224,0.000634315,0,-0.0040753
20/7/23,14655207121,775244,866253233,28328021.5,381699875.6,5.39112E+13,22016.14583,1.738754101,59,449,479,141,0.094694107,0.016666667,56,-0.0040753,0.013115931,0.00508837,0.001038207,0.002389934,-0.032455462,-0.004652314,-0.016416176,0.004737498,0.003715976,0.005983232,0.029930515,0.004676643,-0.006756896,-0.020525809,-0.012327071,-0.007055997,-0.001510614,-0.010279269,-0.004170722,-0.007311035,-0.002107065,-0.006447027,0.000242258,-0.006576843,0,0.003918114
21/7/23,10972789818,775244,866253233,28328021.5,381699875.6,5.39112E+13,22016.14583,1.738754101,57,336,323,126,0.06679172,0.109375,50,0.003918114,0.014891849,0.039409483,0.000587509,0.018075019,-0.027146656,-0.00203221,-0.004313661,-0.003798334,0.019040096,0.00188345,-0.004411053,7.13E-05,0.000324095,-0.002168764,-0.005733043,-0.000466721,-0.001145935,0.020496324,-0.001814882,-0.005213377,-0.006080196,0.006886286,-0.00085033,0.001209749,0,-0.004578641
22/7/23,7873300598,556589,868041114,28328021.5,381699875.6,5.39112E+13,22016.14583,1.738754101,47,342,335,77,0.097568302,-0.066666667,52,-0.004578641,-0.014463456,-0.039047672,-0.014358654,-0.021268594,-0.050763659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010504447
23/7/23,9220145050,556589,868041114,28310247.07,381699875.6,5.39112E+13,22016.14583,1.730404279,50,433,440,80,0.105508499,0,54,0.010504447,0.032828058,0.019678305,0.013019001,0.013116044,0.007358658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030169086
24/7/23,15395817395,556589,868041114,28310247.07,370214423,5.39112E+13,22016.14583,1.730404279,58,440,461,95,0.093868474,-0.033333333,55,-0.030169086,-0.048807255,0.034099584,-0.020744097,-0.044021553,-0.048624373,-0.002036349,-0.010608111,0.009860674,0.021668589,0.002770345,0.005212463,0.005210301,0.004034154,0.001857116,0.012279791,-0.004366665,-0.003612842,-0.004413222,-0.013286713,-0.001465158,-0.001056828,-0.000193765,-0.003765188,-0.007729202,0,0.00172995
25/7/23,10266772793,556589,868041114,28310247.07,370214423,5.39112E+13,22016.14583,1.730404279,56,314,285,67,0.108338589,-0.005952381,50,0.00172995,-0.018551458,0.102022435,0.004183708,0.004239177,0.009725846,0.00091819,0.009985246,0.016013496,0.011303015,0,0.014259742,0.000757726,0.002814673,0.006095045,-0.000563583,0.028879873,-0.000556404,0.00054279,0.001559178,-0.003177352,-0.00558725,-0.001033614,0.003749003,0.001071991,0,0.004365153
26/7/23,13497554655,737067,869881904,28310247.07,370214423,5.39112E+13,22016.14583,1.730404279,56,100,117,42,0.097061776,0,51,0.004365153,0.006434057,-0.047492174,0.007761018,0.012174714,0.008735911,0.003465699,0.005875221,-0.002947176,-0.01067435,-0.004538718,-0.015593014,0.002315329,-0.000155439,-0.001221622,-0.000433563,-0.002069543,0.003028628,0.002802893,0.004387206,0.006343741,-0.001148857,0.006991299,-0.000947254,0.008107815,0,-0.00491512
27/7/23,10770779217,737067,869881904,26347218.52,370214423,5.39112E+13,22016.14583,1.653487942,55,63,120,59,-0.006007025,0.122222222,51,-0.00491512,0.005653526,-0.005079735,-0.006304341,-0.001408663,-0.003007798,-0.011935598,-0.02372611,-0.006939969,0.016628555,0.008722343,0.041807325,-0.006683602,-0.006424666,-0.005462475,0.006820681,-0.001194519,0.001530987,0.002163917,0.003804424,0.002585717,0.002525687,-0.002040729,-0.001325303,-0.004066238,0,0.003716333
28/7/23,11218474952,737067,869881904,26347218.52,366457383.6,5.39112E+13,22016.14583,1.653487942,53,114,128,55,0.07202862,-0.5,52,0.003716333,0.014877428,-0.003107153,0.007733835,0.011457189,-0.001510567,0.007710496,0.005528997,0.013847531,0.006118186,-0.001473852,-0.010717842,0.005004442,0.009877843,0.018971368,-0.004011099,0.023163452,-0.003795763,-0.007647323,0.010808535,-0.010324702,-0.008991395,-0.003217503,-0.00169415,-0.007121302,0,0.001284886
29/7/23,6481775959,737067,869881904,26347218.52,366457383.6,5.23283E+13,22016.14583,1.653487942,50,202,217,52,0.111386837,0.1625,52,0.001284886,0.008825527,0.037079176,0.003373246,0.033513613,0.000239986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.002779903
30/7/23,8678454527,800500,871620602,26347218.52,366457383.6,5.23283E+13,22016.14583,1.653487942,50,355,340,62,0.129421268,0.083333333,52,-0.002779903,-0.013490265,-0.026525154,-0.010326602,-0.005359879,-0.010667285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154387
31/7/23,11656781982,800500,871620602,27510234.36,366457383.6,5.23283E+13,22016.14583,1.678803667,53,317,319,112,0.072047861,0.104545455,50,-0.00154387,-0.014429041,-0.003112963,-0.002944411,-0.019639733,-0.009381145,0.005151997,0.019860453,0.019785516,0.015140248,0.002361719,-0.002519524,0.002826966,0.001468713,0.002050714,0.012606776,0.00548308,-0.000322066,-0.014777879,-0.013470351,0.00470463,0.004144366,0.009898859,-0.001810777,-0.007605939,0,0.015245275
1/8/23,18272392391,800500,871620602,27510234.36,374474814.7,5.23283E+13,22016.14583,1.678803667,53,118,153,59,0.061774545,0,53,0.015245275,0.003035054,0.002878537,0.00842047,0.017099056,0.012440571,-0.01512309,-0.025991788,-0.025284725,-0.005256727,0.004319679,0.023238193,0.002000826,-0.002665088,-0.00432938,0.009175129,-0.004142125,0.001158213,0.004417042,-0.01097973,-0.001552828,-0.00241921,0.000994389,0.004472213,0.008408887,0,-0.017649891
2/8/23,19212655598,800500,871620602,27510234.36,374474814.7,5.23283E+13,22016.14583,1.678803667,55,243,226,72,0.114319963,0,53,-0.017649891,0.005218822,-0.049063363,-0.017471167,-0.067483664,-0.031130721,-0.00170038,-0.01875415,-0.016951325,-0.023104398,0.002834733,0.006665009,-0.009771359,-0.013839541,-0.021734942,-0.022967959,-0.007030013,-0.003671411,-0.008245534,-0.004554512,-0.002981921,0.00093566,-0.011253814,-0.005764905,-0.014770382,0,0.000916601
3/8/23,12780357746,716303,873515235,27510234.36,374474814.7,5.23283E+13,22016.14583,1.678803667,51,349,386,105,0.091473452,0,52,0.000916601,-0.017867193,-0.008057861,-0.002149567,-0.054649865,-0.030735848,-0.002787253,-0.007072462,0.01267141,0.025915275,-0.000487332,0.02721924,-0.001888439,-0.002547974,-0.000982611,-0.01676701,0.008838748,-0.005062288,-0.017367206,-0.002573635,-0.00588946,-0.005789489,-0.001937651,-0.0056139,-0.010972239,0,-0.003584394
4/8/23,12036639988,716303,873515235,23104041.17,374474814.7,5.23283E+13,22016.14583,1.594248975,56,359,385,96,0.091390238,-0.02,54,-0.003584394,-0.01722286,-0.002703226,-0.004045249,-0.007603677,-0.043057488,0.003933735,0.001314345,-0.00799791,0.015573226,-0.005071234,-0.030794983,-0.004267095,-0.005300074,-0.003616083,0.001040779,0.003893973,0.000693519,-0.010059227,0.005303899,-0.000317601,0.000678902,0.003854063,-0.000539073,0.0024767,0,-0.001099427
5/8/23,6598366353,716303,873515235,23104041.17,373837432.7,5.23283E+13,22016.14583,1.594248975,50,226,229,50,0.106751287,0.033333333,50,-0.001099427,0.003207808,0.030919662,0.003980398,0.01250845,-0.011196825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.35E-06
6/8/23,7269806994,716303,873515235,23104041.17,373837432.7,5.23283E+13,22016.14583,1.594248975,50,243,255,38,0.118149254,-0.0625,49,-9.35E-06,0.049359219,-0.0187617,-0.004101323,-0.007627504,-0.008491076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004776646
7/8/23,13618163710,676210,875417941,23104041.17,373837432.7,5.23283E+13,22016.14583,1.594248975,52,118,146,40,0.07833125,0.139285714,49,0.004776646,0.000296156,-0.011364581,-0.000286295,-0.001542129,-0.001855235,-0.003144966,-0.020112646,-0.008322514,-0.01062542,0.000294124,0.004433529,0.011621292,0.009024093,0.00612256,0.001920015,-0.007567591,0.000806981,-0.009116809,0.004990731,0.002485778,0.00466508,0.00443378,-0.0016755,0.001905136,0,0.020044636
8/8/23,17570561357,676210,875417941,23875114.97,373837432.7,5.23283E+13,22016.14583,1.562834176,56,163,174,44,0.104324147,0,54,0.020044636,0.014452559,0.021301558,0.015801585,0.019580821,0.032921611,-0.004861662,-0.018364927,-0.01704696,0.011959918,0.004703534,-0.01275136,-0.004472135,-0.004218283,-0.007866009,0.003804997,-0.002611654,-0.000731323,0.001341767,-0.004540295,0.002671018,4.45E-05,-0.00849325,0.000135067,-0.000170376,0,-0.006853508
9/8/23,18379521213,676210,875417941,23875114.97,377181902.8,5.23283E+13,22016.14583,1.562834176,56,167,162,68,0.098999748,0,50,-0.006853508,-0.002453324,0.00437411,-0.000813536,0.000956618,0.001492886,-0.00452157,-0.002949308,0.005202779,0.01784857,-0.000390139,-0.003477382,-0.005412195,-0.00703873,-0.011689501,-0.005341985,-0.003057241,-0.005468832,-0.015026799,-0.00527366,-0.003159912,-0.004022481,-0.003243718,-0.004007349,-0.006236506,0,-0.004461965
10/8/23,11865344789,676210,875417941,23875114.97,377181902.8,5.23912E+13,22016.14583,1.562834176,54,179,171,61,0.106999757,-0.15625,53,-0.004461965,-0.015121071,0.006492777,-0.001911338,-0.011943976,-0.016132392,-0.000522084,0.00423844,-0.004379561,-0.018720401,0.000292699,0.016949112,0.001502962,0.000250714,0.001163874,0.00836286,0.002054509,0.001218385,0.00340103,-0.003009027,-0.001691309,0.001712763,0.000981333,0.00046182,0.00079613,1,-0.00108316
